cgpa,easySolved,mediumSolved,hardSolved,contestRating,projectsCount,internshipsCount,certifications,branch,semester,communityActivityScore,placed,packageBand
5.5,213,1,5,1203.0,0,3,0,CIVIL,7,21,False,none
7.59,276,54,5,1747.0,1,2,3,IT,6,47,True,high
6.01,277,103,19,1506.0,1,1,0,MECH,8,31,False,none
9.13,179,183,20,1340.0,1,0,1,CSE,8,25,True,high
8.66,48,13,1,1487.0,7,3,2,ECE,5,5,True,high
8.31,148,133,25,1909.0,5,1,2,EEE,7,45,True,high
9.47,301,127,30,1588.0,0,0,5,ECE,5,54,True,high
6.76,61,103,25,1225.0,6,1,4,CSE,6,74,True,high
9.72,296,94,31,1395.0,6,1,2,ECE,6,94,True,high
8.83,298,80,9,1433.0,5,2,1,CIVIL,7,54,True,high
7.54,150,60,22,1566.0,1,2,2,ECE,6,84,True,high
9.05,155,11,5,1460.0,7,0,3,EEE,8,56,True,high
6.58,323,12,22,1874.0,6,0,0,EEE,6,85,True,high
6.89,193,146,27,1343.0,3,2,0,CSE,6,62,True,high
7.13,161,171,48,968.0,3,0,1,ECE,6,0,False,none
7.22,210,88,29,1454.0,7,0,4,CSE,7,20,True,high
6.64,137,94,13,1290.0,7,2,0,ECE,5,19,True,high
9.15,296,58,36,1024.0,0,1,2,MECH,6,72,True,high
7.52,320,36,31,1224.0,1,0,3,MECH,6,90,True,low
8.19,262,24,48,1310.0,5,3,4,CSE,6,28,True,high
7.17,275,15,33,1685.0,7,2,4,CSE,5,42,True,high
5.8,197,165,40,1029.0,7,0,4,MECH,5,96,True,high
8.1,239,170,43,1487.0,4,0,0,CSE,6,44,True,high
5.7,280,86,21,1955.0,7,2,5,CSE,7,64,True,high
7.72,268,141,30,1356.0,4,3,4,ECE,6,2,True,high
6.29,308,133,6,1349.0,4,3,1,EEE,7,95,True,high
9.99,207,22,40,1580.0,3,2,2,MECH,6,19,True,high
8.8,332,125,20,1531.0,5,3,5,IT,6,80,True,high
7.92,65,59,15,1754.0,4,0,3,CSE,7,36,True,high
9.19,328,139,19,1358.0,1,3,2,CSE,7,37,True,high
6.87,212,140,42,1576.0,1,0,1,EEE,8,73,True,mid
8.4,280,99,43,1580.0,4,1,1,MECH,6,44,True,high
8.02,118,102,46,1316.0,2,3,5,CSE,8,92,True,high
8.09,125,133,49,1372.0,4,1,2,ECE,7,41,True,high
9.2,101,62,18,1397.0,2,2,0,ECE,8,45,True,high
8.61,147,37,47,1091.0,0,3,1,MECH,8,59,True,high
8.12,312,127,31,1303.0,0,0,4,CSE,5,95,True,high
5.98,66,49,14,1774.0,1,3,3,IT,5,12,True,mid
6.74,59,179,4,1659.0,5,2,3,ECE,7,30,True,high
7.67,80,39,10,1255.0,3,2,1,CSE,6,67,True,high
7.9,91,7,14,1396.0,5,0,4,CSE,8,61,True,high
6.56,114,188,28,1643.0,1,3,2,CSE,5,48,True,high
10.0,97,7,49,1511.0,1,1,3,EEE,8,17,True,high
9.47,11,103,44,1600.0,5,2,4,MECH,5,74,True,high
8.46,93,33,3,1534.0,3,2,4,CSE,6,52,True,high
7.88,52,187,48,1454.0,1,0,0,ECE,8,17,True,high
7.57,163,56,35,1359.0,6,3,1,MECH,5,50,True,high
6.75,336,173,47,1101.0,6,1,4,CSE,6,40,True,high
7.89,103,21,22,1573.0,3,3,2,ECE,5,96,True,high
8.08,307,86,14,1345.0,1,3,3,CSE,8,66,True,high
6.43,142,39,45,988.0,6,1,0,CSE,7,64,True,high
8.17,74,172,43,1264.0,0,0,2,ECE,8,82,False,none
7.63,299,182,2,1613.0,2,2,3,CSE,7,5,True,high
5.7,266,178,31,921.0,1,0,1,ECE,6,73,False,none
6.85,222,85,9,1143.0,2,0,2,IT,5,36,True,mid
7.35,157,132,39,1434.0,4,3,3,CSE,6,11,True,high
9.88,70,94,37,1751.0,6,1,0,CSE,7,80,True,high
8.41,158,12,21,1650.0,1,2,3,MECH,7,90,True,high
6.33,97,27,13,1775.0,0,3,4,CSE,6,1,True,high
8.33,333,83,16,1452.0,3,2,0,CSE,5,52,True,high
6.1,287,61,20,1348.0,0,3,2,ECE,6,24,True,mid
8.99,91,92,47,1611.0,2,1,5,IT,6,27,True,high
7.28,138,86,14,1175.0,3,2,1,CSE,5,44,True,high
7.7,295,23,14,1156.0,0,2,0,IT,5,36,True,mid
9.26,289,97,0,1111.0,0,0,0,EEE,5,16,True,mid
6.38,279,6,23,1672.0,0,3,0,EEE,8,68,False,none
6.26,301,165,11,1191.0,5,3,3,EEE,6,55,True,high
7.16,212,36,9,1650.0,7,3,4,CSE,8,57,True,high
8.94,33,67,45,1437.0,3,0,5,CSE,6,82,True,high
6.13,320,169,41,1675.0,0,0,1,CSE,7,3,True,mid
5.5,217,85,41,1124.0,7,2,1,CSE,5,54,True,high
7.3,289,132,30,1244.0,6,3,4,IT,7,48,True,high
8.41,214,191,10,1513.0,6,3,3,ECE,6,37,True,high
9.12,161,177,15,1292.0,0,2,3,ECE,5,44,True,high
7.29,35,86,8,800.0,2,2,4,MECH,8,29,True,mid
7.35,203,14,46,1057.0,0,2,4,IT,7,95,True,high
9.07,345,122,13,1122.0,6,1,2,IT,6,36,True,high
5.74,247,106,18,1140.0,0,1,3,MECH,6,55,True,low
7.37,330,180,30,1570.0,4,2,0,CSE,6,26,True,high
8.01,84,152,8,1484.0,7,0,1,CSE,7,31,True,high
8.29,172,88,35,1441.0,3,0,3,CSE,7,10,True,high
7.24,308,124,38,1902.0,4,3,4,CSE,5,57,True,high
7.84,38,112,25,1694.0,7,1,0,CSE,5,76,True,high
5.5,174,136,7,1600.0,7,1,2,IT,6,34,True,high
7.08,346,165,23,1026.0,5,2,5,IT,6,16,True,high
8.3,195,149,7,1415.0,2,2,2,EEE,7,29,True,high
6.72,63,106,18,1475.0,7,2,0,EEE,7,17,True,high
7.86,304,86,46,1296.0,4,2,0,ECE,7,29,True,high
8.29,51,176,47,1827.0,5,2,4,CSE,6,89,True,high
7.42,294,67,29,1413.0,1,0,5,IT,8,15,True,mid
7.99,147,14,21,1093.0,3,0,4,CSE,5,74,True,high
6.74,196,64,8,1151.0,0,2,1,EEE,7,53,False,none
7.57,213,53,43,1971.0,4,0,5,CSE,8,3,True,high
8.47,51,157,47,1295.0,4,2,5,CIVIL,7,14,True,high
7.97,297,92,3,880.0,0,2,1,EEE,6,75,True,mid
7.15,35,19,36,1250.0,0,1,2,EEE,5,26,False,none
8.05,65,32,7,943.0,2,0,0,CSE,8,3,False,none
8.59,262,99,0,1629.0,4,0,2,ECE,6,34,True,high
5.55,131,76,27,911.0,4,1,4,ECE,7,84,True,high
9.07,115,134,5,1049.0,6,0,3,CSE,5,62,True,high
7.43,139,135,46,1401.0,7,1,4,CIVIL,5,99,True,high
8.27,346,155,35,1677.0,1,3,3,MECH,6,65,True,high
9.12,167,172,10,1383.0,6,0,0,ECE,6,38,True,high
6.29,240,106,4,1086.0,5,2,0,CSE,8,27,True,mid
7.02,317,119,49,1446.0,1,1,5,MECH,8,33,True,high
7.48,100,73,23,1283.0,6,2,0,CSE,7,32,True,high
6.94,31,10,46,1683.0,4,2,1,CSE,5,49,True,high
9.71,299,30,17,1614.0,1,0,1,CSE,6,59,True,high
6.86,119,11,19,1266.0,4,1,3,CSE,7,71,True,mid
7.19,58,123,27,1595.0,3,3,2,ECE,5,71,True,high
8.02,138,77,12,1468.0,2,2,5,CSE,7,41,True,high
6.48,82,178,4,1742.0,1,2,2,EEE,5,85,True,high
7.36,349,171,29,1584.0,4,3,3,EEE,7,90,True,high
8.15,62,95,0,1537.0,1,1,1,ECE,8,27,True,high
7.43,177,49,21,1732.0,7,0,4,CSE,6,74,True,high
7.7,54,116,17,1404.0,7,2,5,CIVIL,8,26,True,high
7.22,114,16,45,1207.0,5,0,3,EEE,7,0,True,mid
6.13,159,162,4,1450.0,2,1,2,CSE,7,91,True,high
8.15,155,128,30,1311.0,3,3,3,ECE,6,90,True,high
9.73,213,156,5,1551.0,0,0,3,CSE,6,7,True,high
7.82,308,178,26,1415.0,7,1,0,CSE,8,45,True,high
8.05,176,63,24,1501.0,0,0,1,IT,7,23,True,mid
8.56,210,131,28,1099.0,1,0,5,CSE,7,39,True,high
6.4,143,86,27,1527.0,4,2,0,EEE,7,50,True,high
9.67,220,155,15,1079.0,5,0,1,CSE,5,99,True,high
8.02,57,15,11,1640.0,7,2,3,IT,8,23,True,high
9.6,135,62,19,1641.0,2,1,1,CSE,5,21,True,high
6.99,248,75,17,1487.0,3,1,2,CSE,8,73,True,high
9.8,16,180,33,1478.0,3,2,5,ECE,6,67,True,high
8.65,281,84,22,1344.0,7,3,0,ECE,6,7,True,high
8.41,46,108,44,1249.0,7,0,5,ECE,6,57,True,high
8.06,220,16,26,1396.0,6,1,3,ECE,8,14,True,high
7.53,174,167,48,1896.0,3,1,2,CSE,8,7,True,high
9.12,134,140,16,1457.0,0,3,1,ECE,8,92,True,high
7.95,346,179,47,1064.0,2,1,1,ECE,6,41,True,mid
5.64,201,57,20,973.0,6,2,2,EEE,5,38,True,high
6.57,227,164,49,1040.0,0,3,1,CSE,7,34,True,high
7.6,223,78,39,1306.0,1,1,0,EEE,6,40,True,mid
8.14,71,60,30,1716.0,3,3,4,IT,7,47,True,high
7.74,337,112,2,1144.0,2,3,1,MECH,7,77,True,high
9.14,170,120,16,1755.0,7,1,3,CSE,6,95,True,high
5.65,75,33,49,1445.0,3,1,1,ECE,7,70,True,high
7.96,295,69,25,1521.0,0,1,5,ECE,8,43,True,mid
5.8,248,16,22,1514.0,0,3,3,CSE,8,96,True,high
8.64,29,19,5,1548.0,0,2,1,ECE,7,34,True,high
7.7,197,58,27,1297.0,3,2,1,ECE,7,26,True,high
8.26,91,68,7,816.0,2,0,3,CSE,6,64,True,low
6.85,211,160,44,1253.0,2,1,0,CSE,5,69,True,high
9.21,141,101,7,1178.0,1,2,4,CSE,5,65,True,high
8.95,46,119,18,1478.0,3,0,4,CSE,5,70,True,high
8.44,141,144,37,1455.0,1,0,0,CSE,5,71,False,none
7.66,86,56,28,1332.0,5,1,1,CSE,5,62,True,high
8.44,98,82,22,1839.0,1,0,4,CSE,8,92,True,high
7.02,262,128,46,1240.0,1,2,0,CIVIL,7,79,True,high
8.74,203,12,31,844.0,1,0,0,MECH,6,28,True,low
9.61,185,154,9,1430.0,7,0,4,ECE,6,30,True,high
8.98,42,197,26,1697.0,0,2,3,CIVIL,6,63,True,high
7.0,67,186,48,1472.0,5,0,2,CSE,5,85,True,high
8.2,210,5,0,1311.0,6,0,3,ECE,6,52,True,high
6.38,37,96,38,1460.0,7,3,1,CSE,8,73,True,high
8.43,44,93,28,1860.0,1,0,3,MECH,7,67,True,high
8.3,134,109,44,1181.0,2,0,5,CSE,7,24,True,high
5.74,330,150,2,1408.0,1,3,2,CSE,6,12,True,high
6.52,51,137,46,1567.0,0,3,2,CSE,6,80,True,high
7.49,94,50,36,1463.0,7,3,0,IT,6,39,True,high
7.47,197,146,30,1338.0,4,1,5,CSE,7,71,True,high
6.47,120,50,10,1293.0,6,1,1,CSE,7,86,True,high
8.23,280,86,21,1329.0,5,2,0,CSE,5,6,True,high
8.08,334,67,17,1533.0,4,0,3,MECH,8,31,True,high
7.59,114,83,34,1518.0,4,2,3,ECE,6,23,True,high
6.97,329,41,5,1924.0,5,1,4,EEE,7,0,True,high
8.95,50,56,2,1016.0,3,0,0,ECE,7,46,False,none
9.62,224,195,4,1839.0,6,0,5,ECE,6,50,True,high
7.27,80,165,8,1349.0,7,3,0,CSE,7,35,True,high
7.13,65,61,27,1377.0,6,1,0,CSE,5,26,True,high
8.34,245,6,18,1615.0,2,0,0,CIVIL,6,69,True,high
7.41,290,111,27,1613.0,0,3,2,EEE,6,41,True,high
7.65,114,198,26,1689.0,5,0,4,IT,5,94,True,high
8.61,171,177,12,1744.0,7,1,1,MECH,5,75,True,high
5.7,200,179,37,1390.0,4,2,1,ECE,7,89,True,high
9.25,18,25,42,1747.0,0,2,1,EEE,5,88,True,high
7.88,69,153,20,1243.0,0,0,2,MECH,5,67,True,mid
7.35,314,18,26,1324.0,3,3,4,CSE,7,69,True,high
7.7,234,8,45,1354.0,4,3,5,CSE,8,12,True,high
7.76,316,60,5,1268.0,1,3,4,ECE,7,24,True,high
5.9,197,19,37,1415.0,0,1,2,CSE,8,94,True,low
9.44,79,105,48,1624.0,4,2,5,CSE,7,21,True,high
7.85,302,49,10,1563.0,6,2,0,IT,6,98,True,high
8.29,296,80,46,1247.0,0,0,3,MECH,7,20,True,mid
8.85,178,149,40,1226.0,3,2,0,ECE,6,14,True,high
6.68,71,140,16,1186.0,3,3,1,ECE,5,66,True,high
8.32,23,139,38,1422.0,1,1,0,CSE,6,36,True,high
7.51,173,9,6,1005.0,3,3,2,ECE,6,44,True,mid
8.73,254,64,29,1177.0,7,3,1,ECE,7,25,True,high
5.5,344,157,20,1285.0,4,2,3,MECH,7,80,True,high
7.69,17,7,0,1664.0,5,1,5,IT,5,54,True,high
7.14,163,148,24,1367.0,3,1,5,CSE,8,49,True,high
8.28,45,21,31,1651.0,5,3,1,CSE,7,34,True,high
8.32,57,17,7,1447.0,1,0,0,ECE,6,40,False,none
7.02,94,193,4,1281.0,6,2,4,ECE,8,71,True,high
7.02,37,175,29,1292.0,2,0,4,CSE,5,10,True,high
7.68,205,171,7,1108.0,0,3,5,CIVIL,7,87,True,high
6.81,217,8,48,2001.0,7,2,4,IT,6,7,True,high
8.73,213,194,18,1678.0,0,0,1,IT,7,53,True,high
7.39,316,53,43,1551.0,4,0,4,CIVIL,8,93,True,high
5.5,113,25,29,1074.0,1,0,2,IT,7,0,False,none
7.39,239,93,14,1287.0,1,2,5,IT,5,97,True,high
6.66,110,99,35,1156.0,1,0,3,EEE,5,19,False,none
6.01,38,25,43,1432.0,0,1,4,CSE,6,99,True,mid
6.44,136,33,26,1168.0,3,3,2,CSE,7,33,False,none
7.92,347,7,12,1232.0,0,2,2,CSE,6,56,True,high
9.26,19,137,13,1175.0,0,1,1,ECE,6,97,True,high
8.14,115,47,36,1340.0,0,0,5,MECH,7,12,False,none
7.13,176,182,47,1418.0,6,3,1,ECE,5,53,True,high
8.3,266,106,29,1347.0,6,0,3,CSE,8,52,True,high
7.3,304,53,38,1783.0,3,1,3,CSE,6,51,True,high
7.04,286,167,46,1603.0,2,0,0,CSE,5,5,True,high
6.53,74,118,12,1204.0,4,2,3,CSE,5,35,True,high
5.87,280,142,15,1481.0,2,1,5,CSE,8,24,True,high
7.37,197,80,43,1225.0,2,2,5,CSE,6,90,True,high
7.97,326,145,6,1301.0,0,3,1,CSE,6,57,True,high
7.69,147,95,47,1520.0,7,2,2,ECE,7,54,True,high
7.34,114,101,26,1566.0,2,2,0,CSE,7,94,True,high
6.76,43,150,44,1253.0,0,0,3,EEE,6,2,False,none
8.47,119,61,34,1124.0,0,0,2,ECE,7,27,False,none
6.35,42,45,14,1422.0,4,1,1,CSE,6,67,False,none
8.65,240,86,27,1509.0,1,3,4,EEE,5,80,True,high
6.7,326,98,34,1240.0,0,1,0,CSE,7,37,False,none
6.97,275,38,6,1604.0,6,3,5,CSE,5,33,True,high
6.19,191,142,49,1560.0,2,3,2,IT,8,83,True,high
7.25,349,52,45,1237.0,4,2,1,ECE,5,12,True,high
8.87,74,191,49,1683.0,5,0,1,ECE,7,4,True,high
8.37,342,190,45,1690.0,5,3,0,CIVIL,6,59,True,high
8.88,10,79,19,1917.0,5,0,0,IT,8,87,True,high
8.37,142,15,31,1828.0,2,3,3,CSE,5,16,True,high
6.59,89,103,37,1174.0,1,0,3,MECH,8,56,True,low
7.44,280,69,39,1631.0,3,1,5,MECH,5,30,True,high
6.94,250,193,31,1620.0,7,0,5,CSE,7,91,True,high
9.26,37,140,25,1313.0,1,2,0,EEE,7,64,True,high
6.48,232,107,38,1514.0,7,3,0,CSE,6,65,True,high
8.78,32,46,19,931.0,4,2,2,ECE,6,32,True,high
8.78,118,8,17,924.0,1,3,3,EEE,8,92,True,high
9.81,116,190,49,971.0,5,2,1,CSE,5,3,True,high
7.35,154,33,14,1497.0,1,3,3,CIVIL,7,81,True,high
8.58,148,156,21,1509.0,4,0,3,MECH,6,54,True,high
10.0,293,164,21,1332.0,4,3,0,IT,8,23,True,high
7.12,307,170,20,1830.0,5,2,0,CSE,7,31,True,high
6.11,108,85,1,1647.0,6,2,3,CSE,5,72,True,high
5.73,326,114,39,1000.0,2,3,4,MECH,6,46,True,high
8.58,132,63,42,1357.0,7,3,4,CSE,5,15,True,high
5.73,329,151,17,1165.0,0,1,5,ECE,6,20,True,mid
7.39,296,198,22,1503.0,3,1,3,MECH,6,93,True,high
8.28,90,33,12,1392.0,3,0,4,CSE,8,66,True,high
8.0,19,175,40,1179.0,5,0,5,CSE,8,96,True,high
8.27,17,11,8,1824.0,6,0,5,ECE,5,30,True,high
8.04,214,150,48,1414.0,3,0,3,CSE,7,13,True,high
9.21,324,96,6,1296.0,1,0,5,ECE,6,5,True,mid
6.75,206,120,40,1337.0,4,3,0,CSE,6,68,True,high
7.06,207,140,0,1805.0,7,1,0,CSE,5,28,True,high
6.95,39,86,1,1628.0,6,3,0,MECH,7,54,True,high
8.71,29,101,3,1359.0,4,1,1,ECE,8,36,True,high
8.79,57,95,13,1152.0,5,1,0,EEE,6,58,True,high
8.3,139,172,31,1191.0,4,2,0,CSE,6,35,True,high
9.1,302,113,35,1279.0,7,2,3,EEE,6,84,True,high
6.5,141,192,1,1527.0,0,1,4,IT,8,75,False,none
9.63,63,46,39,1589.0,4,3,4,ECE,5,58,True,high
9.48,290,57,49,1219.0,4,1,0,EEE,7,86,True,high
8.61,274,132,13,1600.0,6,0,0,CSE,8,77,True,high
9.76,224,120,19,1173.0,7,3,0,ECE,5,63,True,high
5.98,299,117,24,1247.0,1,3,5,CIVIL,7,42,True,high
7.22,52,4,41,1038.0,2,1,3,MECH,5,41,True,low
6.99,83,187,48,1030.0,3,0,3,ECE,8,73,True,high
8.59,287,95,7,1170.0,1,1,3,IT,6,59,True,high
6.64,335,20,27,1394.0,1,0,4,CSE,8,61,True,high
8.63,251,151,45,1152.0,1,3,1,EEE,8,63,True,high
9.31,139,127,20,1775.0,3,1,4,CSE,7,90,True,high
8.56,203,123,22,1167.0,5,0,3,EEE,6,57,True,high
8.11,41,145,31,1446.0,1,2,2,CSE,7,1,True,high
6.71,115,20,7,1730.0,2,3,1,IT,5,77,True,high
6.87,213,53,30,1423.0,5,3,0,MECH,6,70,True,high
9.17,10,137,36,1309.0,4,2,5,CSE,5,80,True,high
8.66,254,151,15,1437.0,2,0,4,EEE,7,83,True,high
7.76,81,103,39,1260.0,6,3,5,MECH,8,7,True,high
7.34,315,110,41,1150.0,7,0,1,CSE,8,55,True,high
5.57,24,115,26,1553.0,5,2,2,CSE,7,83,True,high
6.62,62,187,39,1254.0,4,1,1,CSE,7,35,True,high
9.9,17,56,40,1634.0,4,3,4,CSE,8,68,True,high
6.39,339,127,17,1599.0,1,3,3,ECE,8,12,True,high
8.01,55,150,34,1442.0,1,0,0,ECE,6,38,True,mid
8.91,334,149,48,1643.0,3,3,3,ECE,5,80,True,high
6.42,123,195,14,1264.0,0,1,3,ECE,6,5,True,mid
8.0,156,161,26,1596.0,2,2,4,IT,7,18,True,high
8.83,175,119,16,1595.0,3,3,3,MECH,7,24,True,high
7.81,148,69,39,1325.0,3,2,3,EEE,8,2,True,high
10.0,126,155,1,1293.0,2,0,4,CSE,8,52,True,high
5.96,308,94,48,1482.0,7,1,4,CSE,6,27,True,high
8.96,285,98,49,1892.0,5,3,2,CSE,5,25,True,high
7.61,286,166,30,1342.0,6,2,3,EEE,6,46,True,high
8.65,347,41,36,1287.0,2,1,1,CSE,5,7,True,high
8.29,322,150,40,1695.0,4,2,0,CSE,6,56,True,high
6.99,187,69,40,1417.0,6,0,5,CIVIL,8,54,True,high
8.05,339,1,33,1617.0,7,1,0,ECE,6,78,True,high
5.76,163,151,33,1769.0,0,1,4,CIVIL,7,0,True,mid
8.46,210,144,2,923.0,7,0,5,CIVIL,5,39,True,high
8.13,124,108,16,1391.0,5,0,4,CSE,6,22,False,none
8.5,168,64,13,1343.0,1,3,2,IT,8,99,True,high
8.96,51,69,13,1159.0,0,0,3,CSE,7,53,True,mid
8.2,256,68,45,920.0,0,0,4,IT,5,41,True,low
7.96,77,120,37,1002.0,7,2,4,ECE,8,79,True,high
6.83,335,108,34,1426.0,1,1,0,MECH,6,49,True,high
7.02,343,59,0,1266.0,0,2,3,EEE,7,3,True,high
9.11,205,177,47,1200.0,5,0,2,ECE,5,7,True,high
9.38,99,92,28,1424.0,5,3,4,EEE,7,35,True,high
7.54,120,11,3,1227.0,5,2,4,IT,5,9,True,high
7.85,154,102,32,1723.0,3,2,4,IT,7,29,True,high
6.8,284,174,16,1245.0,3,1,0,EEE,7,99,True,high
9.09,188,194,27,1776.0,5,1,4,EEE,6,15,True,high
8.53,250,111,49,1392.0,1,1,4,CSE,8,29,True,high
9.94,335,64,25,1237.0,1,3,0,MECH,5,63,True,high
6.83,328,154,7,1219.0,2,3,4,EEE,8,73,True,high
7.38,340,47,33,1778.0,2,0,3,MECH,6,10,False,none
8.05,162,87,17,1574.0,7,0,3,EEE,7,33,True,high
8.51,113,61,30,1210.0,5,1,0,CSE,7,79,True,high
7.56,84,43,26,1430.0,6,2,3,CSE,5,54,True,high
6.84,137,146,15,810.0,0,1,5,CSE,6,82,False,none
8.77,208,186,9,1067.0,0,0,5,ECE,7,3,True,mid
8.59,163,135,39,1212.0,1,2,5,CSE,8,48,True,high
6.79,65,54,11,1206.0,6,0,2,EEE,8,43,True,mid
9.29,287,107,21,1703.0,0,3,4,CSE,5,30,True,high
9.09,28,46,15,921.0,7,1,2,CSE,6,47,True,high
7.95,168,1,11,1043.0,4,1,3,CSE,7,98,True,high
7.89,35,112,10,1513.0,3,2,0,CSE,7,97,True,high
8.41,178,166,19,1458.0,0,1,5,CSE,8,25,True,high
6.85,32,172,0,1313.0,0,0,0,EEE,5,69,False,none
7.83,56,159,26,1913.0,2,0,2,CSE,6,96,True,high
5.5,22,192,2,1554.0,4,3,3,CSE,7,90,True,high
8.76,226,165,11,1706.0,0,0,4,IT,6,11,True,high
6.08,331,10,29,1387.0,3,2,3,CSE,7,44,True,high
9.45,203,137,8,1264.0,7,0,5,MECH,5,7,True,high
7.44,153,111,36,1267.0,0,3,3,IT,6,8,True,high
7.57,82,186,0,1632.0,1,3,0,ECE,7,0,True,high
7.11,165,89,41,1593.0,4,1,1,ECE,6,4,True,high
7.48,86,54,48,1345.0,0,2,5,CSE,5,70,True,high
9.36,178,147,3,1518.0,6,0,4,ECE,8,81,True,high
5.5,296,16,14,1641.0,4,3,5,ECE,8,53,True,high
9.2,94,67,26,1259.0,0,0,5,CSE,8,23,True,high
8.17,191,132,7,1314.0,3,3,4,CSE,8,25,True,high
6.47,324,187,22,1512.0,7,1,5,MECH,5,9,True,high
6.62,306,150,14,953.0,7,3,0,CSE,5,60,True,high
9.64,121,173,26,1516.0,3,1,3,EEE,5,39,True,high
6.76,239,51,30,1119.0,4,2,0,EEE,8,43,True,high
6.53,105,137,38,1635.0,5,0,3,CSE,7,11,True,high
9.05,177,173,46,1937.0,2,0,1,CSE,7,21,True,high
8.17,165,155,7,1226.0,2,1,5,CSE,8,26,True,high
6.77,114,96,29,1063.0,1,2,1,EEE,7,66,True,mid
8.04,202,170,41,1355.0,5,1,2,CSE,5,81,True,high
6.67,339,153,17,1334.0,2,3,3,EEE,5,68,True,high
9.01,141,182,3,1565.0,4,1,0,EEE,5,13,True,high
8.97,147,47,46,1459.0,2,2,0,MECH,6,24,True,high
8.39,340,28,42,1326.0,1,3,5,CSE,6,51,True,high
8.2,279,26,21,1423.0,0,0,0,ECE,7,94,True,mid
9.74,47,145,2,1119.0,2,0,2,CSE,5,84,True,high
7.8,54,103,14,1607.0,4,0,4,CSE,7,58,True,high
6.5,172,59,34,1804.0,4,2,0,CSE,6,37,True,high
8.29,340,105,46,1101.0,1,2,5,EEE,8,19,True,high
10.0,262,68,37,1005.0,7,2,1,IT,7,77,True,high
6.68,178,113,32,1299.0,6,2,0,CSE,8,19,True,high
7.4,294,20,13,1095.0,1,2,0,ECE,6,55,True,mid
8.26,283,151,47,1081.0,6,3,0,CSE,5,29,True,high
7.74,29,101,0,1049.0,3,1,5,EEE,7,40,True,high
6.72,248,130,48,1352.0,3,0,4,CSE,5,83,True,high
9.03,279,94,25,1297.0,7,2,0,ECE,6,70,True,high
10.0,319,189,7,1493.0,3,0,4,ECE,6,62,True,high
8.02,40,104,49,1259.0,6,2,4,EEE,6,68,True,high
6.81,323,124,15,1096.0,0,0,2,CSE,8,94,True,low
6.1,113,1,37,1396.0,4,1,1,ECE,6,28,True,mid
8.08,179,65,9,1135.0,7,0,0,ECE,8,78,True,high
9.01,195,112,41,1528.0,3,0,0,CSE,6,88,True,high
8.32,137,169,36,983.0,4,2,0,CSE,6,76,True,high
7.8,219,161,25,859.0,1,3,4,CIVIL,7,43,True,high
7.15,290,41,27,998.0,7,3,3,CIVIL,8,87,True,high
6.6,262,19,11,1295.0,0,0,1,CSE,7,78,True,low
8.72,28,96,19,1328.0,1,3,5,EEE,7,87,True,high
8.81,209,67,48,1434.0,4,1,0,ECE,6,89,True,high
6.1,229,172,13,1259.0,5,1,3,IT,5,82,True,high
9.55,145,74,45,1188.0,6,3,3,IT,5,56,True,high
8.43,232,124,34,1758.0,5,3,3,ECE,6,23,True,high
9.34,12,169,28,1692.0,3,1,1,CSE,8,18,True,high
6.32,245,46,11,1647.0,5,3,3,ECE,8,16,True,high
6.3,237,4,17,1477.0,1,3,5,EEE,6,68,True,high
7.64,151,48,43,1497.0,7,2,0,IT,7,60,True,high
8.35,18,123,1,1199.0,6,2,5,CSE,7,3,True,high
9.78,199,36,1,1436.0,5,3,0,MECH,5,21,True,high
8.58,174,161,16,1165.0,2,3,2,EEE,6,73,True,high
7.53,148,197,9,1137.0,0,2,4,CSE,6,84,True,high
6.67,285,145,17,996.0,4,2,3,ECE,7,88,True,high
9.15,300,18,21,1502.0,7,3,5,CSE,6,5,True,high
6.74,62,39,18,1441.0,6,2,4,EEE,8,29,True,high
9.59,184,16,0,1324.0,7,1,4,EEE,6,92,True,high
7.49,119,187,23,1292.0,3,0,4,IT,6,74,True,high
9.55,212,98,35,942.0,1,1,4,IT,6,10,True,high
8.55,145,92,24,1464.0,0,2,4,CSE,7,47,True,high
7.65,13,41,35,1321.0,3,1,0,CSE,7,45,True,mid
7.23,164,122,30,1624.0,1,0,1,MECH,7,26,False,none
7.43,181,106,30,1437.0,5,2,3,EEE,6,18,True,high
8.27,56,71,1,1576.0,6,1,3,MECH,6,85,True,high
7.88,103,64,18,1398.0,4,1,0,CSE,6,91,True,high
7.15,57,108,11,1445.0,6,0,5,MECH,5,58,True,high
7.62,249,52,9,1633.0,2,2,0,ECE,7,67,True,high
7.89,222,134,30,1352.0,7,3,4,CSE,6,53,True,high
5.5,349,132,44,1518.0,2,2,1,CSE,6,82,True,high
8.3,333,23,21,1289.0,7,0,3,CIVIL,6,16,True,high
6.72,148,27,22,1367.0,6,0,5,ECE,6,49,True,high
6.53,214,61,22,1798.0,5,0,2,IT,7,39,True,high
5.94,82,16,14,1560.0,4,0,0,EEE,8,99,True,mid
5.83,13,19,25,1265.0,0,3,2,CSE,8,86,True,mid
6.31,85,2,2,1506.0,4,2,3,ECE,7,91,True,high
7.02,338,164,22,1080.0,5,2,0,CSE,6,10,True,high
9.95,86,142,19,1345.0,1,1,3,ECE,7,13,True,high
7.22,313,50,44,1162.0,6,3,0,CSE,5,12,True,high
8.0,265,175,39,1513.0,6,3,5,EEE,7,87,True,high
